id,user,uid,version,changeset,timestamp
31273681,Liber,82286,1,568585,2009-02-20T02:29:58Z
31273682,Liber,82286,1,568585,2009-02-20T02:30:01Z
31273683,Liber,82286,1,568585,2009-02-20T02:30:02Z
31273684,Liber,82286,1,568585,2009-02-20T02:30:05Z
31273685,Liber,82286,1,568585,2009-02-20T02:30:05Z
31273686,Liber,82286,1,568585,2009-02-20T02:30:09Z
31273687,Liber,82286,1,568585,2009-02-20T02:30:12Z
31273688,DKNOTT,1149057,2,16814393,2013-07-03T22:59:04Z
31273690,Liber,82286,1,568585,2009-02-20T02:30:19Z
31273692,DKNOTT,1149057,2,16814393,2013-07-03T22:59:04Z
31273694,Liber,82286,1,568585,2009-02-20T02:30:27Z
31273695,Liber,82286,1,568585,2009-02-20T02:30:33Z
31273696,Liber,82286,1,568585,2009-02-20T02:30:36Z
31273698,Liber,82286,1,568585,2009-02-20T02:30:41Z
31273701,sanuhya,10480280,2,87973927,2020-07-14T11:17:42Z
31273702,Liber,82286,1,568585,2009-02-20T02:30:48Z
31273703,Liber,82286,1,568585,2009-02-20T02:30:49Z
31273708,Liber,82286,1,568585,2009-02-20T02:30:58Z
31273709,Liber,82286,1,568585,2009-02-20T02:31:01Z
31273710,Liber,82286,1,568585,2009-02-20T02:31:05Z
31273715,Liber,82286,1,568585,2009-02-20T02:31:15Z
31273718,Liber,82286,1,568585,2009-02-20T02:31:18Z
31273721,Liber,82286,1,568585,2009-02-20T02:31:29Z
31273725,Liber,82286,1,568585,2009-02-20T02:31:37Z
31273730,Liber,82286,1,568585,2009-02-20T02:31:56Z
31273732,Liber,82286,1,568585,2009-02-20T02:32:00Z
31273734,DKNOTT,1149057,2,17091746,2013-07-25T18:59:08Z
31273738,DKNOTT,1149057,2,17091746,2013-07-25T18:59:09Z
31273740,DKNOTT,1149057,2,16814405,2013-07-03T23:00:09Z
31273745,Liber,82286,1,568585,2009-02-20T02:32:40Z
31273750,Liber,82286,1,568585,2009-02-20T02:32:54Z
31273754,boopington,8649216,2,83275454,2020-04-09T00:46:38Z
31273763,DKNOTT,1149057,2,17156397,2013-07-30T18:47:18Z
31273780,DKNOTT,1149057,2,17156397,2013-07-30T18:46:11Z
31273790,Liber,82286,1,568585,2009-02-20T02:35:10Z
31273811,Liber,82286,1,568585,2009-02-20T02:36:49Z
31273813,Liber,82286,1,568585,2009-02-20T02:36:53Z
31273821,DKNOTT,1149057,2,30536904,2015-04-27T12:21:48Z
31273825,Liber,82286,1,568585,2009-02-20T02:38:04Z
31273828,Liber,82286,1,568585,2009-02-20T02:38:19Z
31273831,Liber,82286,1,568585,2009-02-20T02:38:26Z
31273834,Liber,82286,1,568585,2009-02-20T02:38:32Z
31273835,Liber,82286,1,568585,2009-02-20T02:38:51Z
31273836,Liber,82286,1,568585,2009-02-20T02:38:56Z
31273837,Liber,82286,1,568585,2009-02-20T02:39:10Z
31273838,Liber,82286,1,568585,2009-02-20T02:39:16Z
31273840,Liber,82286,1,568585,2009-02-20T02:39:26Z
31273841,Liber,82286,1,568585,2009-02-20T02:39:34Z
31273894,Liber,82286,1,568585,2009-02-20T02:44:04Z
31273896,Liber,82286,1,568585,2009-02-20T02:44:28Z
31273899,Liber,82286,1,568585,2009-02-20T02:44:42Z
31273902,Liber,82286,1,568585,2009-02-20T02:44:53Z
31273903,EdLoach,57884,2,4088726,2010-03-10T12:05:13Z
31273905,Liber,82286,1,568585,2009-02-20T02:45:08Z
31273912,Liber,82286,1,568585,2009-02-20T02:45:36Z
31273913,Liber,82286,1,568585,2009-02-20T02:45:54Z
31273914,Liber,82286,1,568585,2009-02-20T02:46:00Z
31273922,Liber,82286,1,568585,2009-02-20T02:46:49Z
31273923,Liber,82286,1,568585,2009-02-20T02:46:57Z
31273925,Liber,82286,1,568585,2009-02-20T02:47:08Z
31273926,Liber,82286,1,568585,2009-02-20T02:47:12Z
31273928,Liber,82286,1,568585,2009-02-20T02:47:17Z
31273929,Liber,82286,1,568585,2009-02-20T02:47:21Z
31273931,Liber,82286,1,568585,2009-02-20T02:47:34Z
31273932,Liber,82286,1,568585,2009-02-20T02:47:42Z
31273935,Liber,82286,1,568585,2009-02-20T02:47:50Z
31273988,Liber,82286,1,568585,2009-02-20T02:54:02Z
31273990,Liber,82286,1,568585,2009-02-20T02:54:14Z
31273991,Liber,82286,1,568585,2009-02-20T02:54:22Z
31273994,Liber,82286,1,568585,2009-02-20T02:54:49Z
31273996,Liber,82286,1,568585,2009-02-20T02:55:01Z
31273998,Liber,82286,1,568585,2009-02-20T02:55:04Z
31273999,Liber,82286,1,568585,2009-02-20T02:55:10Z
31274000,Liber,82286,1,568585,2009-02-20T02:55:16Z
31274009,Liber,82286,1,568585,2009-02-20T02:56:37Z
31274034,Liber,82286,1,568585,2009-02-20T02:59:35Z
31274035,Liber,82286,1,568585,2009-02-20T02:59:39Z
31274037,Liber,82286,1,568585,2009-02-20T02:59:55Z
31274038,Liber,82286,1,568585,2009-02-20T03:00:00Z
31274039,Liber,82286,1,568585,2009-02-20T03:00:14Z
31274040,Liber,82286,1,568585,2009-02-20T03:00:24Z
31274043,Liber,82286,1,568585,2009-02-20T03:00:36Z
31274049,Liber,82286,1,568585,2009-02-20T03:01:40Z
31274050,Liber,82286,1,568585,2009-02-20T03:01:47Z
31274060,DKNOTT,1149057,2,17156397,2013-07-30T18:46:11Z
31274084,Liber,82286,1,568585,2009-02-20T03:04:56Z
31274087,Liber,82286,1,568585,2009-02-20T03:05:10Z
31274088,Liber,82286,1,568585,2009-02-20T03:05:16Z
31274091,Ryan Lash,127401,5,32815342,2015-07-23T00:45:59Z
31274094,Liber,82286,1,568585,2009-02-20T03:05:54Z
31274096,Liber,82286,1,568585,2009-02-20T03:06:04Z
31274097,Liber,82286,1,568585,2009-02-20T03:06:15Z
31274098,Liber,82286,1,568585,2009-02-20T03:06:22Z
31274100,Liber,82286,1,568585,2009-02-20T03:06:36Z
31274105,Liber,82286,1,568585,2009-02-20T03:06:50Z
31274106,Liber,82286,1,568585,2009-02-20T03:06:54Z
31274110,Liber,82286,1,568585,2009-02-20T03:07:04Z
31274125,Liber,82286,1,568585,2009-02-20T03:08:38Z
31274133,Liber,82286,1,568585,2009-02-20T03:09:16Z
31274137,Liber,82286,1,568585,2009-02-20T03:09:45Z
31274138,Liber,82286,1,568585,2009-02-20T03:09:57Z
31274143,Liber,82286,1,568585,2009-02-20T03:10:05Z
31274146,DKNOTT,1149057,2,17156397,2013-07-30T18:46:11Z
31274147,Liber,82286,1,568585,2009-02-20T03:10:18Z
31274149,Liber,82286,1,568585,2009-02-20T03:10:29Z
31274152,Liber,82286,1,568585,2009-02-20T03:10:37Z
31275562,elkueb,4210803,3,45479040,2017-01-25T15:15:51Z
31275589,b-jazz,5800005,3,64959225,2018-11-28T05:39:07Z
31275629,Liber,82286,1,570507,2009-02-20T07:52:53Z
31275693,RichRico,2219338,3,33605528,2015-08-26T20:18:52Z
31275711,b-jazz,5800005,3,63910180,2018-10-26T18:34:09Z
31275712,Liber,82286,1,570507,2009-02-20T07:55:40Z
31275713,Liber,82286,1,570507,2009-02-20T07:55:42Z
31275728,muziriana,6058023,3,60346114,2018-07-02T11:57:09Z
31275821,T_9er,14850,3,48146184,2017-04-26T01:35:39Z
31275823,Jack the Ripper,1946151,7,59027495,2018-05-16T18:44:09Z
31275830,muziriana,6058023,10,60346114,2018-07-02T11:57:10Z
31275833,Jack the Ripper,1946151,4,59027495,2018-05-16T18:44:08Z
31275847,futska,3237952,4,41205415,2016-08-03T01:40:37Z
31275892,b-jazz,5800005,3,64959303,2018-11-28T05:43:29Z
31275971,Liber,82286,1,570507,2009-02-20T08:04:28Z
31276006,Liber,82286,1,570507,2009-02-20T08:05:38Z
31279821,Liber,82286,1,582006,2009-02-20T12:30:05Z
31299076,Liber,82286,1,586534,2009-02-21T11:23:43Z
31299077,Liber,82286,1,586534,2009-02-21T11:23:45Z
31299081,Liber,82286,1,586534,2009-02-21T11:23:56Z
31299093,Liber,82286,1,586534,2009-02-21T11:24:24Z
31302291,ZeLonewolf,219297,4,100556812,2021-03-06T23:13:19Z
31302295,Liber,82286,1,588058,2009-02-21T13:50:36Z
31302312,ZeLonewolf,219297,5,100561578,2021-03-07T06:12:31Z
31302331,b-jazz,5800005,5,63999825,2018-10-30T05:47:24Z
31302382,ZeLonewolf,219297,5,100556812,2021-03-06T23:13:19Z
31302386,Liber,82286,1,588058,2009-02-21T13:57:18Z
31302788,BugBuster,166129,2,2518846,2009-09-18T02:14:30Z
31302793,DKNOTT,1149057,2,17091746,2013-07-25T18:59:09Z
31303091,ZeLonewolf,219297,4,100561578,2021-03-07T06:12:31Z
31303140,ZeLonewolf,219297,3,100561578,2021-03-07T06:12:31Z
31303168,sebastic,665748,3,48316088,2017-05-01T19:14:26Z
31303170,Liber,82286,1,588058,2009-02-21T14:37:59Z
31303618,BugBuster,166129,2,2519432,2009-09-18T03:13:52Z
31303832,ZeLonewolf,219297,3,100561578,2021-03-07T06:12:31Z
31304744,ZeLonewolf,219297,2,100561578,2021-03-07T06:12:31Z
31310411,DKNOTT,1149057,2,17156397,2013-07-30T18:46:12Z
31311738,DKNOTT,1149057,2,17076338,2013-07-24T14:51:45Z
31312152,ZeLonewolf,219297,3,100561578,2021-03-07T06:12:31Z
31312163,interdite,9576097,5,69325612,2019-04-17T22:36:49Z
31312456,ZeLonewolf,219297,6,100538728,2021-03-06T16:11:34Z
31312684,DKNOTT,1149057,2,30536904,2015-04-27T12:22:22Z
31312692,Liber,82286,1,590877,2009-02-21T19:46:57Z
31312694,Liber,82286,1,590877,2009-02-21T19:46:58Z
31312712,Liber,82286,1,590877,2009-02-21T19:47:12Z
31312718,Liber,82286,1,590877,2009-02-21T19:47:16Z
31312721,Liber,82286,1,590877,2009-02-21T19:47:18Z
31312723,Carl Simonson,54759,2,13805015,2012-11-09T05:29:23Z
31312728,Liber,82286,1,590877,2009-02-21T19:47:21Z
31312736,EdLoach,57884,2,4048113,2010-03-06T10:06:23Z
31312741,DKNOTT,1149057,3,17156397,2013-07-30T19:01:07Z
31312746,Liber,82286,1,590877,2009-02-21T19:47:35Z
31312777,Liber,82286,1,590877,2009-02-21T19:47:59Z
31312786,Liber,82286,1,590877,2009-02-21T19:48:08Z
31312788,Liber,82286,1,590877,2009-02-21T19:48:10Z
31312789,Liber,82286,1,590877,2009-02-21T19:48:10Z
31312793,DKNOTT,1149057,2,30536904,2015-04-27T12:23:07Z
31312794,Liber,82286,1,590877,2009-02-21T19:48:19Z
31312797,Liber,82286,1,590877,2009-02-21T19:48:23Z
31312817,Liber,82286,1,590877,2009-02-21T19:48:36Z
31312821,Liber,82286,1,590877,2009-02-21T19:48:44Z
31312822,Liber,82286,1,590877,2009-02-21T19:48:47Z
31312830,Jack the Ripper,1946151,2,45844163,2017-02-06T02:49:34Z
31312831,Liber,82286,1,590877,2009-02-21T19:49:02Z
31312840,Liber,82286,1,590877,2009-02-21T19:49:19Z
31312853,Liber,82286,1,590877,2009-02-21T19:49:34Z
31312864,Liber,82286,1,590877,2009-02-21T19:49:43Z
31312871,Jack the Ripper,1946151,2,40246163,2016-06-23T22:03:47Z
31312872,Jack the Ripper,1946151,2,50633117,2017-07-27T22:06:44Z
31312883,Liber,82286,1,590877,2009-02-21T19:50:07Z
31312886,Liber,82286,1,590877,2009-02-21T19:50:10Z
31312889,ZeLonewolf,219297,2,100560107,2021-03-07T03:52:30Z
31312906,Liber,82286,1,590877,2009-02-21T19:50:21Z
31312913,Liber,82286,1,590877,2009-02-21T19:50:24Z
31312916,EdLoach,57884,2,4048113,2010-03-06T10:05:32Z
31312920,Liber,82286,1,590877,2009-02-21T19:50:38Z
31312921,berndw,116044,2,23351472,2014-06-30T15:23:24Z
31312930,Jack the Ripper,1946151,3,91195646,2020-09-21T03:54:39Z
31312931,Liber,82286,1,590877,2009-02-21T19:50:53Z
31312932,Liber,82286,1,590877,2009-02-21T19:50:55Z
31312934,Liber,82286,1,590877,2009-02-21T19:50:59Z
31312939,Liber,82286,1,590877,2009-02-21T19:51:07Z
31312943,Liber,82286,1,590877,2009-02-21T19:51:12Z
31312947,Liber,82286,1,590877,2009-02-21T19:51:18Z
31312968,Liber,82286,1,590877,2009-02-21T19:52:08Z
31312969,Liber,82286,1,590877,2009-02-21T19:52:09Z
31312986,Liber,82286,1,590877,2009-02-21T19:52:31Z
31312992,Liber,82286,1,590877,2009-02-21T19:52:34Z
31312993,Liber,82286,1,590877,2009-02-21T19:52:41Z
31313001,EdLoach,57884,2,4088726,2010-03-10T12:05:10Z
31313023,DKNOTT,1149057,2,17156397,2013-07-30T18:47:41Z
31313028,EdLoach,57884,2,4088726,2010-03-10T12:12:53Z
31313032,Liber,82286,1,590877,2009-02-21T19:53:26Z
31313077,Liber,82286,1,590877,2009-02-21T19:54:07Z
31313087,Liber,82286,1,590877,2009-02-21T19:54:27Z
31313092,Liber,82286,1,590877,2009-02-21T19:54:32Z
31313109,Liber,82286,1,590877,2009-02-21T19:54:45Z
31313115,Liber,82286,1,590877,2009-02-21T19:54:52Z
31313117,Liber,82286,1,590877,2009-02-21T19:54:53Z
31313120,Liber,82286,1,590877,2009-02-21T19:54:59Z
31313123,Liber,82286,1,590877,2009-02-21T19:55:12Z
31313144,Liber,82286,1,590877,2009-02-21T19:55:37Z
31313154,Liber,82286,1,590877,2009-02-21T19:55:40Z
31313157,Liber,82286,1,590877,2009-02-21T19:55:43Z
31313165,Liber,82286,1,590877,2009-02-21T19:55:47Z
31313167,Jack the Ripper,1946151,3,45844163,2017-02-06T02:49:34Z
31313168,Skybunny,1751737,2,23261959,2014-06-29T02:47:08Z
31313171,DKNOTT,1149057,3,17156397,2013-07-30T18:48:06Z
31313176,DKNOTT,1149057,2,30536904,2015-04-27T12:22:51Z
31313178,Liber,82286,1,590877,2009-02-21T19:56:00Z
31313191,Liber,82286,1,590877,2009-02-21T19:56:08Z
31313216,Liber,82286,1,590877,2009-02-21T19:56:48Z
31313231,Liber,82286,1,590877,2009-02-21T19:56:56Z
31313243,Liber,82286,1,590877,2009-02-21T19:57:02Z
31313246,EdLoach,57884,2,4048113,2010-03-06T09:58:35Z
31313247,EdLoach,57884,2,4088726,2010-03-10T12:08:08Z
31313249,Liber,82286,1,590877,2009-02-21T19:57:07Z
31313251,Liber,82286,1,590877,2009-02-21T19:57:08Z
31313288,Liber,82286,1,590877,2009-02-21T19:57:53Z
31313303,Liber,82286,1,590877,2009-02-21T19:58:04Z
31313314,EdLoach,57884,2,4088726,2010-03-10T12:08:40Z
31313318,Liber,82286,1,590877,2009-02-21T19:58:42Z
31313335,Liber,82286,1,590877,2009-02-21T19:59:06Z
31313344,DKNOTT,1149057,2,32955449,2015-07-29T12:21:11Z
31313369,Liber,82286,1,590877,2009-02-21T19:59:23Z
31313373,Liber,82286,1,590877,2009-02-21T19:59:27Z
31313379,Liber,82286,1,590877,2009-02-21T19:59:34Z
31313397,Liber,82286,1,591592,2009-02-21T19:59:50Z
31313405,Liber,82286,1,591592,2009-02-21T20:00:03Z
31313407,Liber,82286,1,591592,2009-02-21T20:00:09Z
31313411,Liber,82286,1,591592,2009-02-21T20:00:14Z
31313425,Liber,82286,1,591592,2009-02-21T20:00:53Z
31313430,Liber,82286,1,591592,2009-02-21T20:00:59Z
31313434,EdLoach,57884,2,4088726,2010-03-10T12:09:06Z
31313458,Liber,82286,1,591592,2009-02-21T20:01:18Z
31313463,DKNOTT,1149057,2,30536904,2015-04-27T12:22:59Z
31313469,Liber,82286,1,591592,2009-02-21T20:01:29Z
31313471,Liber,82286,1,591592,2009-02-21T20:01:34Z
31313483,Liber,82286,1,591592,2009-02-21T20:01:47Z
31313489,Liber,82286,1,591592,2009-02-21T20:01:58Z
31313504,Liber,82286,1,591592,2009-02-21T20:02:35Z
31313509,Liber,82286,1,591592,2009-02-21T20:02:42Z
31313510,Liber,82286,1,591592,2009-02-21T20:02:44Z
31313513,Liber,82286,1,591592,2009-02-21T20:02:49Z
31313529,Liber,82286,1,591592,2009-02-21T20:03:11Z
31313532,Liber,82286,1,591592,2009-02-21T20:03:11Z
31313536,Liber,82286,1,591592,2009-02-21T20:03:16Z
31313537,Liber,82286,1,591592,2009-02-21T20:03:17Z
31313538,EdLoach,57884,2,4048113,2010-03-06T09:55:48Z
31313539,Liber,82286,1,591592,2009-02-21T20:03:18Z
31313554,Liber,82286,1,591592,2009-02-21T20:03:29Z
31313561,Liber,82286,1,591592,2009-02-21T20:03:41Z
31313563,Jack the Ripper,1946151,2,42882073,2016-10-13T21:10:28Z
31313574,Liber,82286,1,591592,2009-02-21T20:04:00Z
31313575,EdLoach,57884,2,4048113,2010-03-06T10:05:24Z
31313578,Liber,82286,1,591592,2009-02-21T20:04:05Z
31313587,Liber,82286,1,591592,2009-02-21T20:04:23Z
31313590,Liber,82286,1,591592,2009-02-21T20:04:25Z
31313599,Liber,82286,1,591592,2009-02-21T20:04:32Z
31313606,Liber,82286,1,591592,2009-02-21T20:04:36Z
31313616,Liber,82286,1,591592,2009-02-21T20:04:46Z
31313617,Liber,82286,1,591592,2009-02-21T20:04:46Z
31313618,Liber,82286,1,591592,2009-02-21T20:04:50Z
31313622,DKNOTT,1149057,2,17091746,2013-07-25T18:58:56Z
31313625,Liber,82286,1,591592,2009-02-21T20:04:57Z
31313647,EdLoach,57884,2,4088726,2010-03-10T12:04:09Z
31313656,Liber,82286,1,591592,2009-02-21T20:05:29Z
31313661,Liber,82286,1,591592,2009-02-21T20:05:37Z
31313665,EdLoach,57884,2,4088726,2010-03-10T12:09:20Z
31313673,Liber,82286,1,591592,2009-02-21T20:06:06Z
31313684,EdLoach,57884,2,4048113,2010-03-06T10:05:12Z
31313686,Liber,82286,1,591592,2009-02-21T20:06:18Z
31313704,Liber,82286,1,591592,2009-02-21T20:06:43Z
31313707,Liber,82286,1,591592,2009-02-21T20:06:44Z
31313725,Liber,82286,1,591592,2009-02-21T20:07:03Z
31313726,Liber,82286,1,591592,2009-02-21T20:07:04Z
31313739,Liber,82286,1,591592,2009-02-21T20:07:17Z
31313742,Liber,82286,1,591592,2009-02-21T20:07:20Z
31313747,Liber,82286,1,591592,2009-02-21T20:07:27Z
31313757,Liber,82286,1,591592,2009-02-21T20:07:35Z
31313759,EdLoach,57884,2,4048113,2010-03-06T09:58:55Z
31313776,EdLoach,57884,2,4088726,2010-03-10T12:09:08Z
31313779,Jack the Ripper,1946151,2,43748529,2016-11-17T22:39:07Z
31313785,Liber,82286,1,591592,2009-02-21T20:08:13Z
31313788,DKNOTT,1149057,3,17156397,2013-07-30T19:00:35Z
31313796,Liber,82286,1,591592,2009-02-21T20:08:27Z
31313807,EdLoach,57884,2,4088726,2010-03-10T12:09:29Z
31313816,Liber,82286,1,591592,2009-02-21T20:08:41Z
31313843,DKNOTT,1149057,2,16814409,2013-07-03T23:00:54Z
31313846,Liber,82286,1,591592,2009-02-21T20:09:28Z
31313852,Liber,82286,1,591592,2009-02-21T20:09:34Z
31313866,Liber,82286,1,591592,2009-02-21T20:09:40Z
31313871,Liber,82286,1,591592,2009-02-21T20:09:44Z
31313887,Liber,82286,1,591592,2009-02-21T20:10:11Z
31313896,Liber,82286,1,591592,2009-02-21T20:10:27Z
31313903,Liber,82286,1,591592,2009-02-21T20:10:39Z
31313907,EdLoach,57884,3,4096259,2010-03-11T09:42:56Z
31313908,ZeLonewolf,219297,2,100560107,2021-03-07T03:52:30Z
31313911,Jack the Ripper,1946151,2,40602132,2016-07-08T22:36:34Z
31313912,EdLoach,57884,2,4070122,2010-03-08T10:04:03Z
31313940,DKNOTT,1149057,3,30536904,2015-04-27T12:23:00Z
31313946,EdLoach,57884,2,4088726,2010-03-10T12:08:42Z
31313950,Carl Simonson,54759,2,13805015,2012-11-09T05:29:23Z
31313954,Liber,82286,1,591592,2009-02-21T20:11:18Z
31313955,EdLoach,57884,2,4048113,2010-03-06T10:00:37Z
31313970,EdLoach,57884,2,4088726,2010-03-10T12:03:35Z
31313983,Liber,82286,1,591592,2009-02-21T20:11:57Z
31313988,Liber,82286,1,591592,2009-02-21T20:12:05Z
31313993,Liber,82286,1,591592,2009-02-21T20:12:09Z
31313996,Liber,82286,1,591592,2009-02-21T20:12:13Z
31314011,EdLoach,57884,2,4088726,2010-03-10T12:08:12Z
31314017,Liber,82286,1,591592,2009-02-21T20:12:36Z
31314023,Liber,82286,1,591592,2009-02-21T20:12:46Z
31314033,Liber,82286,1,591592,2009-02-21T20:12:55Z
31314037,EdLoach,57884,2,4070122,2010-03-08T10:05:47Z
31314045,Liber,82286,1,591592,2009-02-21T20:13:00Z
31314050,DKNOTT,1149057,2,17081312,2013-07-24T21:27:08Z
31314055,EdLoach,57884,2,4070122,2010-03-08T10:04:04Z
31314056,Liber,82286,1,591592,2009-02-21T20:13:09Z
31314064,Liber,82286,1,591592,2009-02-21T20:13:25Z
31314067,Liber,82286,1,591592,2009-02-21T20:13:34Z
31314069,Skybunny,1751737,2,23261959,2014-06-29T02:47:06Z
31314071,Liber,82286,1,591592,2009-02-21T20:13:37Z
31314077,Liber,82286,1,591592,2009-02-21T20:13:42Z
31314078,Liber,82286,1,591592,2009-02-21T20:13:45Z
31314082,Liber,82286,1,591592,2009-02-21T20:13:50Z
31314085,Liber,82286,1,591592,2009-02-21T20:13:52Z
31314086,EdLoach,57884,2,4088726,2010-03-10T12:02:17Z
31314087,EdLoach,57884,2,4088726,2010-03-10T12:07:21Z
31314089,EdLoach,57884,2,4088726,2010-03-10T12:09:00Z
31314091,Liber,82286,1,591592,2009-02-21T20:13:59Z
31314102,Liber,82286,1,591592,2009-02-21T20:14:10Z
31314107,Liber,82286,1,591592,2009-02-21T20:14:14Z
31314111,Jack the Ripper,1946151,2,43306714,2016-10-31T15:38:57Z
31314115,Liber,82286,1,591592,2009-02-21T20:14:24Z
31314123,Liber,82286,1,591592,2009-02-21T20:14:31Z
31314133,Liber,82286,1,591592,2009-02-21T20:14:44Z
31314136,EdLoach,57884,2,4048113,2010-03-06T09:54:42Z
31314138,EdLoach,57884,2,4048113,2010-03-06T09:55:00Z
31314143,Liber,82286,1,591592,2009-02-21T20:14:57Z
31314150,Liber,82286,1,591592,2009-02-21T20:15:06Z
31314156,Liber,82286,1,591592,2009-02-21T20:15:12Z
31314158,Liber,82286,1,591592,2009-02-21T20:15:17Z
31314161,Liber,82286,1,591592,2009-02-21T20:15:20Z
31314164,EdLoach,57884,2,4048113,2010-03-06T10:02:48Z
31314168,Liber,82286,1,591592,2009-02-21T20:15:29Z
31314172,DKNOTT,1149057,2,17156397,2013-07-30T18:45:53Z
31314186,DKNOTT,1149057,2,17156397,2013-07-30T18:47:17Z
31314187,DKNOTT,1149057,2,17156397,2013-07-30T19:01:07Z
31314194,EdLoach,57884,2,4088726,2010-03-10T12:08:45Z
31314220,Liber,82286,1,591592,2009-02-21T20:16:23Z
31314241,DKNOTT,1149057,3,30536904,2015-04-27T12:23:10Z
31314244,Liber,82286,1,591592,2009-02-21T20:16:48Z
31314250,Liber,82286,1,591592,2009-02-21T20:16:59Z
31314274,EdLoach,57884,2,4048113,2010-03-06T09:58:25Z
31314278,Liber,82286,1,591592,2009-02-21T20:17:57Z
31314279,Liber,82286,1,591592,2009-02-21T20:18:01Z
31314284,EdLoach,57884,2,4048113,2010-03-06T09:57:14Z
31314293,Liber,82286,1,591592,2009-02-21T20:18:21Z
31314303,Liber,82286,1,591592,2009-02-21T20:18:30Z
31314318,EdLoach,57884,2,4088726,2010-03-10T12:13:29Z
31314366,EdLoach,57884,2,4048113,2010-03-06T09:54:56Z
31314382,Liber,82286,1,591592,2009-02-21T20:19:33Z
31314389,EdLoach,57884,2,4088726,2010-03-10T12:08:34Z
31314397,EdLoach,57884,2,4048113,2010-03-06T09:49:32Z
31314423,Liber,82286,1,591592,2009-02-21T20:20:02Z
31314434,Liber,82286,1,591592,2009-02-21T20:20:19Z
31314440,Liber,82286,1,591592,2009-02-21T20:20:27Z
31314447,EdLoach,57884,2,4048113,2010-03-06T09:49:36Z
31314458,Liber,82286,1,591592,2009-02-21T20:20:41Z
31314459,Liber,82286,1,591592,2009-02-21T20:20:41Z
31314472,EdLoach,57884,2,4048113,2010-03-06T10:07:11Z
31314474,Liber,82286,1,591592,2009-02-21T20:20:51Z
31314484,EdLoach,57884,2,4048113,2010-03-06T09:54:45Z
31314493,EdLoach,57884,2,4070122,2010-03-08T10:04:05Z
31314502,Liber,82286,1,591592,2009-02-21T20:21:12Z
31314509,Liber,82286,1,591592,2009-02-21T20:21:19Z
31314534,Liber,82286,1,591592,2009-02-21T20:21:41Z
31314535,Liber,82286,1,591592,2009-02-21T20:21:41Z
31314548,Liber,82286,1,591592,2009-02-21T20:21:47Z
31314550,Liber,82286,1,591592,2009-02-21T20:21:48Z
31314552,Liber,82286,1,591592,2009-02-21T20:21:48Z
31314561,Liber,82286,1,591592,2009-02-21T20:22:03Z
31314571,EdLoach,57884,2,4088726,2010-03-10T12:02:17Z
31314585,Liber,82286,1,591592,2009-02-21T20:22:22Z
31314588,EdLoach,57884,2,4048113,2010-03-06T10:06:51Z
31314603,Liber,82286,1,591592,2009-02-21T20:22:33Z
31314611,Liber,82286,1,591592,2009-02-21T20:22:51Z
31314620,Liber,82286,1,591592,2009-02-21T20:23:03Z
31314622,EdLoach,57884,2,4048113,2010-03-06T09:55:09Z
31314624,EdLoach,57884,2,4096259,2010-03-11T09:38:14Z
31314632,DKNOTT,1149057,2,17156397,2013-07-30T18:45:56Z
31314635,Liber,82286,1,591592,2009-02-21T20:23:17Z
31314643,Liber,82286,1,591592,2009-02-21T20:23:22Z
31314644,Liber,82286,1,591592,2009-02-21T20:23:23Z
31314645,Liber,82286,1,591592,2009-02-21T20:23:24Z
31314664,EdLoach,57884,2,4088726,2010-03-10T12:04:19Z
31314666,EdLoach,57884,2,4048113,2010-03-06T09:53:51Z
31314678,EdLoach,57884,2,4096259,2010-03-11T09:43:01Z
31314691,EdLoach,57884,2,4088726,2010-03-10T12:09:19Z
31314692,EdLoach,57884,2,4088726,2010-03-10T12:08:29Z
31314699,Liber,82286,1,591592,2009-02-21T20:24:08Z
31314702,Liber,82286,1,591592,2009-02-21T20:24:13Z
31314760,Liber,82286,1,591592,2009-02-21T20:25:59Z
31314769,EdLoach,57884,2,4088726,2010-03-10T12:04:21Z
31314770,Liber,82286,1,591592,2009-02-21T20:26:13Z
31314783,Liber,82286,1,591592,2009-02-21T20:26:44Z
31314784,EdLoach,57884,3,4088726,2010-03-10T12:09:48Z
31314788,Liber,82286,1,591592,2009-02-21T20:27:00Z
31314790,EdLoach,57884,2,4048113,2010-03-06T10:04:52Z
31314798,Liber,82286,1,591592,2009-02-21T20:27:11Z
31314802,ediyes,1240849,3,28656906,2015-02-06T17:29:22Z
31314829,Liber,82286,1,591592,2009-02-21T20:27:58Z
31314871,EdLoach,57884,2,4088726,2010-03-10T12:11:11Z
31314872,Liber,82286,1,591592,2009-02-21T20:28:38Z
31314873,Liber,82286,1,591592,2009-02-21T20:28:39Z
31314878,Liber,82286,1,591592,2009-02-21T20:28:42Z
31314883,Liber,82286,1,591592,2009-02-21T20:28:44Z
31314889,Jack the Ripper,1946151,2,50655806,2017-07-28T18:21:50Z
31314908,Liber,82286,1,591592,2009-02-21T20:29:05Z
31314916,EdLoach,57884,2,4048113,2010-03-06T09:54:37Z
31314949,Liber,82286,1,591592,2009-02-21T20:29:56Z
31314961,EdLoach,57884,2,4048113,2010-03-06T09:54:42Z
31314974,Liber,82286,1,591592,2009-02-21T20:30:36Z
31314985,EdLoach,57884,2,4070122,2010-03-08T10:03:27Z
31314991,DKNOTT,1149057,3,16240799,2013-05-22T17:12:51Z
